NAME	DESCRIPTION	GENE_SYMBOL	GENE_TITLE	SCORE	
MTSS1	MTSS1	MTSS1	metastasis suppressor 1	0.111705	
ZNF429	ZNF429	ZNF429	zinc finger protein 429	0.111664474	
DNAJC3-AS1	DNAJC3-AS1	null	null	0.11161139	
CCDC115	CCDC115	CCDC115	coiled-coil domain containing 115	0.11157951	
KIF4A	KIF4A	KIF4A	kinesin family member 4A	0.11153717	
SUB1	SUB1	SUB1	SUB1 homolog (S. cerevisiae)	0.11153133	
ATRAID	ATRAID	null	null	0.11151376	
HNRNPLL	HNRNPLL	null	null	0.111445054	
CDON	CDON	CDON	Cdon homolog (mouse)	0.11142272	
TXNDC15	TXNDC15	null	null	0.111326516	
ABHD11	ABHD11	ABHD11	abhydrolase domain containing 11	0.111269735	
LCAT	LCAT	LCAT	lecithin-cholesterol acyltransferase	0.11119044	
TAX1BP1	TAX1BP1	TAX1BP1	Tax1 (human T-cell leukemia virus type I) binding protein 1	0.11118053	
KIF15	KIF15	KIF15	kinesin family member 15	0.11114695	
ALKBH4	ALKBH4	ALKBH4	alkB, alkylation repair homolog 4 (E. coli)	0.11099809	
DOPEY1	DOPEY1	DOPEY1	dopey family member 1	0.11095215	
ABCB9	ABCB9	ABCB9	ATP-binding cassette, sub-family B (MDR/TAP), member 9	0.11094755	
DARS	DARS	DARS	aspartyl-tRNA synthetase	0.110885106	
COX5A	COX5A	COX5A	cytochrome c oxidase subunit Va	0.11084686	
SIL1	SIL1	SIL1	SIL1 homolog, endoplasmic reticulum chaperone (S. cerevisiae)	0.11080507	
DLL4	DLL4	DLL4	delta-like 4 (Drosophila)	0.110764325	
PAK1IP1	PAK1IP1	PAK1IP1	PAK1 interacting protein 1	0.110746704	
RHEBP1	RHEBP1	RHEBP1	Ras-homolog enriched in brain pseudogene 1	0.110711366	
SERINC5	SERINC5	SERINC5	serine incorporator 5	0.1106354	
DEF8	DEF8	null	null	0.11056584	
SAP30L	SAP30L	SAP30L	SAP30-like	0.11050456	
RPPH1	RPPH1	RPPH1	ribonuclease P RNA component H1	0.110497266	
RP11-95P2.1	RP11-95P2.1	null	null	0.1102414	
N4BP2	N4BP2	N4BP2	-	0.11014973	
RP11-793H13.11	RP11-793H13.11	null	null	0.11011752	
MIS12	MIS12	MIS12	MIS12 homolog (yeast)	0.110085376	
DNAJB1	DNAJB1	DNAJB1	DnaJ (Hsp40) homolog, subfamily B, member 1	0.10983918	
BMP2K	BMP2K	BMP2K	BMP2 inducible kinase	0.109799564	
COL4A3BP	COL4A3BP	COL4A3BP	collagen, type IV, alpha 3 (Goodpasture antigen) binding protein	0.10961543	
RALGAPA2	RALGAPA2	null	null	0.10957741	
PRKAG1	PRKAG1	PRKAG1	protein kinase, AMP-activated, gamma 1 non-catalytic subunit	0.10957139	
ADAMTS14	ADAMTS14	ADAMTS14	ADAM metallopeptidase with thrombospondin type 1 motif, 14	0.109505706	
TMEM126B	TMEM126B	TMEM126B	transmembrane protein 126B	0.109504595	
ZMYND8	ZMYND8	null	null	0.109495424	
KANSL1L	KANSL1L	null	null	0.1093536	
C2orf44	C2orf44	C2ORF44	chromosome 2 open reading frame 44	0.1093424	
FAM213A	FAM213A	null	null	0.109292224	
NTHL1	NTHL1	NTHL1	nth endonuclease III-like 1 (E. coli)	0.10922423	
HCG18	HCG18	HCG18	HLA complex group 18	0.10921947	
TMBIM4	TMBIM4	TMBIM4	transmembrane BAX inhibitor motif containing 4	0.109112136	
TFB2M	TFB2M	TFB2M	transcription factor B2, mitochondrial	0.109105624	
C5orf30	C5orf30	C5ORF30	chromosome 5 open reading frame 30	0.10903915	
MND1	MND1	MND1	meiotic nuclear divisions 1 homolog (S. cerevisiae)	0.10897538	
DTYMK	DTYMK	DTYMK	deoxythymidylate kinase (thymidylate kinase)	0.10894687	
CNEP1R1	CNEP1R1	null	null	0.10894512	
PARVA	PARVA	PARVA	parvin, alpha	0.1089012	
GPER1	GPER1	null	null	0.10889972	
MPPE1	MPPE1	MPPE1	metallophosphoesterase 1	0.108769506	
PPT1	PPT1	PPT1	palmitoyl-protein thioesterase 1 (ceroid-lipofuscinosis, neuronal 1, infantile)	0.10874376	
LRTOMT	LRTOMT	null	null	0.108717814	
TMEM216	TMEM216	null	null	0.10868222	
MX1	MX1	MX1	myxovirus (influenza virus) resistance 1, interferon-inducible protein p78 (mouse)	0.108567536	
FAXDC2	FAXDC2	null	null	0.10853791	
GINS2	GINS2	GINS2	GINS complex subunit 2 (Psf2 homolog)	0.108504824	
SEPT8	SEPT8	SEPT8	septin 8	0.1084631	
KCTD15	KCTD15	KCTD15	potassium channel tetramerisation domain containing 15	0.10833575	
ACY1	ACY1	ACY1	aminoacylase 1	0.10831189	
DDX58	DDX58	DDX58	DEAD (Asp-Glu-Ala-Asp) box polypeptide 58	0.10822095	
BBC3	BBC3	BBC3	BCL2 binding component 3	0.108193666	
TRMT6	TRMT6	null	null	0.10818268	
TROAP	TROAP	TROAP	trophinin associated protein (tastin)	0.10813071	
MCM8	MCM8	MCM8	MCM8 minichromosome maintenance deficient 8 (S. cerevisiae)	0.10813061	
MTMR9	MTMR9	MTMR9	myotubularin related protein 9	0.10799143	
STXBP3	STXBP3	STXBP3	syntaxin binding protein 3	0.10798775	
TUBB	TUBB	TUBB	tubulin, beta	0.107822254	
SEC23B	SEC23B	SEC23B	Sec23 homolog B (S. cerevisiae)	0.107770786	
BRAP	BRAP	BRAP	BRCA1 associated protein	0.10768508	
RBM34	RBM34	RBM34	RNA binding motif protein 34	0.10768093	
STK35	STK35	STK35	serine/threonine kinase 35	0.10767335	
RP11-81N13.1	RP11-81N13.1	null	null	0.10765873	
H2AFV	H2AFV	H2AFV	H2A histone family, member V	0.10762453	
SNRPE	SNRPE	SNRPE	small nuclear ribonucleoprotein polypeptide E	0.10760641	
PABPC3	PABPC3	PABPC3	poly(A) binding protein, cytoplasmic 3	0.10755067	
SHROOM1	SHROOM1	SHROOM1	shroom family member 1	0.10754919	
MYEOV2	MYEOV2	MYEOV2	myeloma overexpressed 2	0.10753523	
TXNRD1	TXNRD1	TXNRD1	thioredoxin reductase 1	0.10743378	
MAP3K7CL	MAP3K7CL	null	null	0.107382044	
SLC35B2	SLC35B2	SLC35B2	solute carrier family 35, member B2	0.10728073	
HYOU1	HYOU1	HYOU1	hypoxia up-regulated 1	0.107172035	
ASH2L	ASH2L	ASH2L	ash2 (absent, small, or homeotic)-like (Drosophila)	0.10716414	
KDM1B	KDM1B	null	null	0.107162856	
MECP2	MECP2	MECP2	methyl CpG binding protein 2 (Rett syndrome)	0.10715314	
PPIB	PPIB	PPIB	peptidylprolyl isomerase B (cyclophilin B)	0.10712936	
SRPR	SRPR	SRPR	signal recognition particle receptor ('docking protein')	0.10708619	
HSF1	HSF1	HSF1	heat shock transcription factor 1	0.10707152	
AL353791.1	AL353791.1	null	null	0.10696953	
ZNF625	ZNF625	ZNF625	zinc finger protein 625	0.10696069	
SSBP3	SSBP3	SSBP3	single stranded DNA binding protein 3	0.10691213	
PARS2	PARS2	PARS2	prolyl-tRNA synthetase (mitochondrial)(putative)	0.10680881	
IBA57	IBA57	null	null	0.10672092	
CCDC138	CCDC138	null	null	0.106644005	
DTX2P1	DTX2P1	null	null	0.10663788	
NCKAP1L	NCKAP1L	NCKAP1L	NCK-associated protein 1-like	0.1066263	
ING3	ING3	ING3	inhibitor of growth family, member 3	0.10659455	
MCPH1	MCPH1	MCPH1	microcephaly, primary autosomal recessive 1	0.1065429	
AC027612.6	AC027612.6	null	null	0.106502645	
ZNF594	ZNF594	ZNF594	zinc finger protein 594	0.10650021	
LACTB	LACTB	LACTB	lactamase, beta	0.10648914	
NACC2	NACC2	null	null	0.10647393	
SIGLEC1	SIGLEC1	SIGLEC1	sialic acid binding Ig-like lectin 1, sialoadhesin	0.10647023	
CSNK2B	CSNK2B	CSNK2B	casein kinase 2, beta polypeptide	0.10645475	
AC002467.7	AC002467.7	null	null	0.10645076	
KCNJ14	KCNJ14	KCNJ14	potassium inwardly-rectifying channel, subfamily J, member 14	0.106357016	
RP11-345J4.8	RP11-345J4.8	null	null	0.106336705	
MED7	MED7	null	null	0.10625658	
ZFP3	ZFP3	ZFP3	zinc finger protein 3 homolog (mouse)	0.10625122	
TRPC4AP	TRPC4AP	TRPC4AP	transient receptor potential cation channel, subfamily C, member 4 associated protein	0.10620072	
NSUN5	NSUN5	NSUN5	NOL1/NOP2/Sun domain family, member 5	0.106146425	
MFSD12	MFSD12	null	null	0.1060557	
APOBEC3F	APOBEC3F	APOBEC3F	apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3F	0.106054254	
CDC6	CDC6	CDC6	CDC6 cell division cycle 6 homolog (S. cerevisiae)	0.10597002	
B4GALNT4	B4GALNT4	B4GALNT4	beta-1,4-N-acetyl-galactosaminyl transferase 4	0.10595727	
UBE2D3	UBE2D3	UBE2D3	ubiquitin-conjugating enzyme E2D 3 (UBC4/5 homolog, yeast)	0.1059394	
POC1B	POC1B	null	null	0.10589639	
LINC00116	LINC00116	null	null	0.10587147	
SND1	SND1	SND1	-	0.10582919	
AC068580.6	AC068580.6	null	null	0.10579912	
HMGN2P4	HMGN2P4	null	null	0.10579621	
C11orf58	C11orf58	C11ORF58	chromosome 11 open reading frame 58	0.10569831	
AL139819.1	AL139819.1	null	null	0.10568355	
AKIP1	AKIP1	null	null	0.10558256	
PCDHB4	PCDHB4	PCDHB4	protocadherin beta 4	0.105505444	
ARIH2OS	ARIH2OS	null	null	0.10549014	
FAM134C	FAM134C	null	null	0.10546553	
SLC25A24	SLC25A24	SLC25A24	solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 24	0.10539148	
RNPEP	RNPEP	RNPEP	arginyl aminopeptidase (aminopeptidase B)	0.10533408	
METTL15P1	METTL15P1	null	null	0.10530218	
RHEB	RHEB	RHEB	Ras homolog enriched in brain	0.10527903	
RLF	RLF	RLF	rearranged L-myc fusion	0.10520285	
XPO5	XPO5	XPO5	exportin 5	0.10512956	
TDRD3	TDRD3	TDRD3	tudor domain containing 3	0.10507071	
ZGLP1	ZGLP1	null	null	0.10494558	
BDH2	BDH2	BDH2	3-hydroxybutyrate dehydrogenase, type 2	0.10494259	
UTP15	UTP15	UTP15	UTP15, U3 small nucleolar ribonucleoprotein, homolog (S. cerevisiae)	0.104933426	
CSF2RA	CSF2RA	CSF2RA	colony stimulating factor 2 receptor, alpha, low-affinity (granulocyte-macrophage)	0.10491268	
ZNF791	ZNF791	ZNF791	zinc finger protein 791	0.104868464	
GSTK1	GSTK1	GSTK1	glutathione S-transferase kappa 1	0.10486085	
MR1	MR1	MR1	major histocompatibility complex, class I-related	0.104837455	
ASXL2	ASXL2	ASXL2	additional sex combs like 2 (Drosophila)	0.10482418	
PKMYT1	PKMYT1	PKMYT1	protein kinase, membrane associated tyrosine/threonine 1	0.10479112	
C1D	C1D	C1D	-	0.10474923	
GLTSCR1	GLTSCR1	GLTSCR1	glioma tumor suppressor candidate region gene 1	0.104681104	
PARGP1	PARGP1	null	null	0.10464074	
ZCCHC10	ZCCHC10	ZCCHC10	zinc finger, CCHC domain containing 10	0.10456753	
GCC2	GCC2	GCC2	GRIP and coiled-coil domain containing 2	0.10451714	
SASS6	SASS6	SASS6	spindle assembly 6 homolog (C. elegans)	0.10433392	
NFE2L1	NFE2L1	NFE2L1	nuclear factor (erythroid-derived 2)-like 1	0.104285195	
COX20P1	COX20P1	null	null	0.10420086	
KIAA1731	KIAA1731	KIAA1731	KIAA1731	0.10418856	
MIER2	MIER2	MIER2	mesoderm induction early response 1, family member 2	0.1040823	
TP53RK	TP53RK	TP53RK	TP53 regulating kinase	0.1040588	
MAPK8	MAPK8	MAPK8	mitogen-activated protein kinase 8	0.1039095	
RP1-178F15.4	RP1-178F15.4	null	null	0.10382684	
PDZD11	PDZD11	PDZD11	PDZ domain containing 11	0.10376274	
HNRNPF	HNRNPF	null	null	0.10369875	
FECH	FECH	FECH	ferrochelatase (protoporphyria)	0.1036862	
MRPL20	MRPL20	MRPL20	mitochondrial ribosomal protein L20	0.10363036	
CLCN6	CLCN6	CLCN6	chloride channel 6	0.10359706	
TNRC6A	TNRC6A	TNRC6A	trinucleotide repeat containing 6A	0.10350769	
HSDL2	HSDL2	HSDL2	hydroxysteroid dehydrogenase like 2	0.103445515	
HSPA1A	HSPA1A	HSPA1A	heat shock 70kDa protein 1A	0.103421465	
HERC3	HERC3	HERC3	hect domain and RLD 3	0.10340679	
PRMT7	PRMT7	PRMT7	protein arginine methyltransferase 7	0.10338892	
TM9SF3	TM9SF3	TM9SF3	transmembrane 9 superfamily member 3	0.10318806	
CHRNA5	CHRNA5	CHRNA5	cholinergic receptor, nicotinic, alpha 5	0.10311307	
PTRHD1	PTRHD1	null	null	0.10311112	
SLC11A2	SLC11A2	SLC11A2	solute carrier family 11 (proton-coupled divalent metal ion transporters), member 2	0.10286846	
HLTF	HLTF	null	null	0.10275466	
PSMD11	PSMD11	PSMD11	proteasome (prosome, macropain) 26S subunit, non-ATPase, 11	0.10274064	
ORMDL2	ORMDL2	ORMDL2	ORM1-like 2 (S. cerevisiae)	0.10257564	
RP11-379H18.1	RP11-379H18.1	null	null	0.1025673	
ZNF180	ZNF180	ZNF180	zinc finger protein 180	0.10251775	
EVI2A	EVI2A	EVI2A	ecotropic viral integration site 2A	0.10251376	
TOB1	TOB1	TOB1	transducer of ERBB2, 1	0.102490745	
GLG1	GLG1	GLG1	golgi apparatus protein 1	0.10247517	
MILR1	MILR1	null	null	0.102466546	
HOXA11	HOXA11	HOXA11	homeobox A11	0.102452025	
TLDC2	TLDC2	null	null	0.10226459	
C10orf128	C10orf128	C10ORF128	chromosome 10 open reading frame 128	0.102241136	
GPATCH3	GPATCH3	null	null	0.102219045	
SLC38A6	SLC38A6	SLC38A6	solute carrier family 38, member 6	0.1020671	
AK4	AK4	null	null	0.10200919	
ENTPD5	ENTPD5	ENTPD5	ectonucleoside triphosphate diphosphohydrolase 5	0.10200916	
ADCK2	ADCK2	ADCK2	aarF domain containing kinase 2	0.10195014	
FANCE	FANCE	FANCE	Fanconi anemia, complementation group E	0.10194615	
CEP44	CEP44	null	null	0.10190279	
HN1	HN1	HN1	hematological and neurological expressed 1	0.10182332	
AIMP2	AIMP2	null	null	0.10182264	
F11R	F11R	F11R	F11 receptor	0.10173912	
ATP6V1F	ATP6V1F	ATP6V1F	ATPase, H+ transporting, lysosomal 14kDa, V1 subunit F	0.10167877	
KCTD21-AS1	KCTD21-AS1	null	null	0.101672255	
DUSP2	DUSP2	DUSP2	dual specificity phosphatase 2	0.10166307	
C3orf38	C3orf38	C3ORF38	chromosome 3 open reading frame 38	0.10161923	
OSCAR	OSCAR	OSCAR	-	0.10152688	
RP11-888D10.4	RP11-888D10.4	null	null	0.10140206	
CTA-204B4.2	CTA-204B4.2	null	null	0.10120359	
ABHD17AP6	ABHD17AP6	null	null	0.100999095	
POLR3F	POLR3F	POLR3F	polymerase (RNA) III (DNA directed) polypeptide F, 39 kDa	0.10094751	
RP11-97C16.1	RP11-97C16.1	null	null	0.100924045	
BNIP3L	BNIP3L	BNIP3L	BCL2/adenovirus E1B 19kDa interacting protein 3-like	0.10088245	
MCC	MCC	MCC	mutated in colorectal cancers	0.100871846	
SEPSECS	SEPSECS	null	null	0.100842185	
HERC2P2	HERC2P2	HERC2P2	hect domain and RLD 2 pseudogene 2	0.10082426	
CTHRC1	CTHRC1	CTHRC1	collagen triple helix repeat containing 1	0.10075612	
FAM53A	FAM53A	FAM53A	family with sequence similarity 53, member A	0.10073771	
FAM83D	FAM83D	FAM83D	family with sequence similarity 83, member D	0.100710616	
MAD2L1BP	MAD2L1BP	MAD2L1BP	MAD2L1 binding protein	0.10065558	
ZNF134	ZNF134	ZNF134	zinc finger protein 134	0.10062382	
RPA3-AS1	RPA3-AS1	null	null	0.10057727	
MT-RNR2	MT-RNR2	MT-RNR2	mitochondrially encoded 16S RNA	0.100555845	
IFNGR1	IFNGR1	IFNGR1	interferon gamma receptor 1	0.10050899	
PARD6B	PARD6B	PARD6B	par-6 partitioning defective 6 homolog beta (C. elegans)	0.10043583	
HSF2BP	HSF2BP	HSF2BP	heat shock transcription factor 2 binding protein	0.10039052	
EBI3	EBI3	EBI3	Epstein-Barr virus induced gene 3	0.10035518	
CHCHD6	CHCHD6	CHCHD6	coiled-coil-helix-coiled-coil-helix domain containing 6	0.10028469	
ATF2	ATF2	ATF2	activating transcription factor 2	0.100210264	
FOXO4	FOXO4	null	null	0.10019606	
ASNA1	ASNA1	ASNA1	arsA arsenite transporter, ATP-binding, homolog 1 (bacterial)	0.100156195	
FAM122B	FAM122B	FAM122B	family with sequence similarity 122B	0.10011855	
TAGAP	TAGAP	TAGAP	T-cell activation GTPase activating protein	0.09993595	
RAD51AP1	RAD51AP1	RAD51AP1	RAD51 associated protein 1	0.09993477	
EXT2	EXT2	EXT2	exostoses (multiple) 2	0.09993455	
RCE1	RCE1	RCE1	RCE1 homolog, prenyl protein peptidase (S. cerevisiae)	0.09987812	
SLC22A18	SLC22A18	SLC22A18	solute carrier family 22 (organic cation transporter), member 18	0.09986518	
SPR	SPR	SPR	sepiapterin reductase (7,8-dihydrobiopterin:NADP+ oxidoreductase)	0.099842176	
DNAJB1P1	DNAJB1P1	null	null	0.09981695	
EXT1	EXT1	EXT1	exostoses (multiple) 1	0.099752985	
IL17D	IL17D	IL17D	interleukin 17D	0.09969395	
SERPINH1	SERPINH1	SERPINH1	serpin peptidase inhibitor, clade H (heat shock protein 47), member 1, (collagen binding protein 1)	0.09962865	
RBBP7	RBBP7	RBBP7	retinoblastoma binding protein 7	0.0996192	
LSM2	LSM2	LSM2	LSM2 homolog, U6 small nuclear RNA associated (S. cerevisiae)	0.099571355	
RTN4	RTN4	RTN4	reticulon 4	0.09956993	
PIGW	PIGW	PIGW	phosphatidylinositol glycan anchor biosynthesis, class W	0.09955028	
NPTN	NPTN	NPTN	neuroplastin	0.09950981	
KIAA1161	KIAA1161	KIAA1161	KIAA1161	0.099493265	
MPG	MPG	MPG	N-methylpurine-DNA glycosylase	0.099392846	
RP11-355O1.11	RP11-355O1.11	null	null	0.09936897	
ASXL1	ASXL1	ASXL1	additional sex combs like 1 (Drosophila)	0.09936471	
ZNF615	ZNF615	ZNF615	zinc finger protein 615	0.09926763	
ZBTB49	ZBTB49	null	null	0.09911762	
PRR3	PRR3	PRR3	proline rich 3	0.09909371	
PTCD2	PTCD2	PTCD2	pentatricopeptide repeat domain 2	0.099003196	
GMPPA	GMPPA	GMPPA	GDP-mannose pyrophosphorylase A	0.098962344	
LCOR	LCOR	LCOR	ligand dependent nuclear receptor corepressor	0.09895822	
TCEA1P2	TCEA1P2	TCEA1P2	transcription elongation factor A (SII), 1 pseudogene 2	0.0989532	
FAM207A	FAM207A	null	null	0.09894579	
MITF	MITF	MITF	microphthalmia-associated transcription factor	0.09886719	
WDR18	WDR18	WDR18	WD repeat domain 18	0.09877239	
G6PD	G6PD	G6PD	glucose-6-phosphate dehydrogenase	0.0987389	
ZNF354B	ZNF354B	ZNF354B	zinc finger protein 354B	0.098692305	
TUBA8	TUBA8	TUBA8	tubulin, alpha 8	0.09863102	
AGK	AGK	null	null	0.09858898	
GLO1	GLO1	GLO1	glyoxalase I	0.09854924	
ZNF718	ZNF718	ZNF718	zinc finger protein 718	0.09850738	
VPS52	VPS52	VPS52	vacuolar protein sorting 52 (S. cerevisiae)	0.098493345	
CFDP1	CFDP1	CFDP1	craniofacial development protein 1	0.09843693	
C10orf54	C10orf54	C10ORF54	chromosome 10 open reading frame 54	0.098340526	
ERI2	ERI2	null	null	0.09833875	
IVD	IVD	IVD	isovaleryl Coenzyme A dehydrogenase	0.09826974	
UBE2L6	UBE2L6	UBE2L6	ubiquitin-conjugating enzyme E2L 6	0.09826599	
RP11-121L10.3	RP11-121L10.3	null	null	0.098128326	
YWHAZP2	YWHAZP2	YWHAZP2	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta pseudogene 2	0.09811177	
TMEM132A	TMEM132A	TMEM132A	transmembrane protein 132A	0.09809157	
NDUFB1	NDUFB1	NDUFB1	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 1, 7kDa	0.09793748	
ZSWIM6	ZSWIM6	ZSWIM6	zinc finger, SWIM-type containing 6	0.0978949	
UQCRB	UQCRB	UQCRB	ubiquinol-cytochrome c reductase binding protein	0.09776875	
INTS8	INTS8	INTS8	integrator complex subunit 8	0.09766872	
CTD-2267D19.6	CTD-2267D19.6	null	null	0.09760168	
BCL6	BCL6	BCL6	B-cell CLL/lymphoma 6 (zinc finger protein 51)	0.097512625	
NRG2	NRG2	NRG2	neuregulin 2	0.097472966	
SEPW1	SEPW1	SEPW1	selenoprotein W, 1	0.09745329	
ZNF627	ZNF627	ZNF627	zinc finger protein 627	0.09738481	
ADH5	ADH5	ADH5	alcohol dehydrogenase 5 (class III), chi polypeptide	0.0973496	
LGALSL	LGALSL	null	null	0.097270064	
RAB21	RAB21	RAB21	RAB21, member RAS oncogene family	0.097264886	
KB-1208A12.3	KB-1208A12.3	null	null	0.0972215	
GSTM1	GSTM1	GSTM1	glutathione S-transferase M1	0.09716994	
BTBD9	BTBD9	BTBD9	BTB (POZ) domain containing 9	0.097135104	
TRIM56	TRIM56	TRIM56	tripartite motif-containing 56	0.09705495	
PRPS2	PRPS2	PRPS2	phosphoribosyl pyrophosphate synthetase 2	0.09694124	
PTPRF	PTPRF	PTPRF	protein tyrosine phosphatase, receptor type, F	0.09676467	
SREK1	SREK1	null	null	0.0967394	
CCDC97	CCDC97	CCDC97	coiled-coil domain containing 97	0.09670899	
SAMHD1	SAMHD1	SAMHD1	SAM domain and HD domain 1	0.0965988	
IDSP1	IDSP1	IDSP1	iduronate 2-sulfatase pseudogene 1	0.09645472	
MSH3	MSH3	MSH3	mutS homolog 3 (E. coli)	0.09644471	
SERPINI1	SERPINI1	SERPINI1	serpin peptidase inhibitor, clade I (neuroserpin), member 1	0.09635949	
ZNF432	ZNF432	ZNF432	zinc finger protein 432	0.09633269	
GTF2A2	GTF2A2	GTF2A2	general transcription factor IIA, 2, 12kDa	0.09615897	
CTSK	CTSK	CTSK	cathepsin K (pycnodysostosis)	0.09608761	
PLXNA1	PLXNA1	PLXNA1	plexin A1	0.0960703	
STS	STS	STS	steroid sulfatase (microsomal), arylsulfatase C, isozyme S	0.095692486	
POMGNT2	POMGNT2	null	null	0.09562557	
AP1G1	AP1G1	AP1G1	adaptor-related protein complex 1, gamma 1 subunit	0.095546655	
UBE2SP2	UBE2SP2	UBE2SP2	ubiquitin-conjugating enzyme E2S pseudogene 2	0.095536925	
TMCO4	TMCO4	TMCO4	transmembrane and coiled-coil domains 4	0.0955348	
PURB	PURB	PURB	purine-rich element binding protein B	0.09546646	
ACAD8	ACAD8	ACAD8	acyl-Coenzyme A dehydrogenase family, member 8	0.09545304	
RP5-886K2.3	RP5-886K2.3	null	null	0.095445946	
GJA5	GJA5	GJA5	gap junction protein, alpha 5, 40kDa (connexin 40)	0.095398165	
MEF2A	MEF2A	MEF2A	MADS box transcription enhancer factor 2, polypeptide A (myocyte enhancer factor 2A)	0.095340475	
KRT222	KRT222	null	null	0.09532797	
IRF9	IRF9	null	null	0.09531316	
TMEM97	TMEM97	TMEM97	transmembrane protein 97	0.09528996	
CELSR2	CELSR2	CELSR2	cadherin, EGF LAG seven-pass G-type receptor 2 (flamingo homolog, Drosophila)	0.09527234	
ATP6V0A1	ATP6V0A1	ATP6V0A1	ATPase, H+ transporting, lysosomal V0 subunit a1	0.09526574	
CXCL2	CXCL2	CXCL2	chemokine (C-X-C motif) ligand 2	0.09524937	
RBMX2	RBMX2	RBMX2	RNA binding motif protein, X-linked 2	0.09522089	
ALDH4A1	ALDH4A1	ALDH4A1	aldehyde dehydrogenase 4 family, member A1	0.0951723	
ZNF234	ZNF234	ZNF234	zinc finger protein 234	0.09516244	
TPI1P1	TPI1P1	null	null	0.09496436	
MIIP	MIIP	null	null	0.09492373	
DMXL1	DMXL1	DMXL1	Dmx-like 1	0.09491231	
ZNF667-AS1	ZNF667-AS1	null	null	0.09489991	
ARPC5	ARPC5	ARPC5	actin related protein 2/3 complex, subunit 5, 16kDa	0.09480116	
ALKBH2	ALKBH2	ALKBH2	alkB, alkylation repair homolog 2 (E. coli)	0.09466922	
NFRKB	NFRKB	NFRKB	nuclear factor related to kappaB binding protein	0.09462926	
FCGR2C	FCGR2C	FCGR2C	Fc fragment of IgG, low affinity IIb, receptor for (CD32)	0.09460123	
FKBP10	FKBP10	FKBP10	FK506 binding protein 10, 65 kDa	0.09439244	
SLC31A1	SLC31A1	SLC31A1	solute carrier family 31 (copper transporters), member 1	0.094357885	
TMEM123	TMEM123	TMEM123	transmembrane protein 123	0.094104566	
OLFM2	OLFM2	OLFM2	olfactomedin 2	0.094070725	
BACH1	BACH1	BACH1	BTB and CNC homology 1, basic leucine zipper transcription factor 1	0.09407005	
C5orf55	C5orf55	null	null	0.09387985	
AFAP1L1	AFAP1L1	null	null	0.09387561	
PARP4	PARP4	PARP4	poly (ADP-ribose) polymerase family, member 4	0.09382834	
COQ10B	COQ10B	COQ10B	coenzyme Q10 homolog B (S. cerevisiae)	0.09381035	
IL1RAP	IL1RAP	IL1RAP	interleukin 1 receptor accessory protein	0.093700364	
SOX9	SOX9	SOX9	SRY (sex determining region Y)-box 9 (campomelic dysplasia, autosomal sex-reversal)	0.093650386	
DOLK	DOLK	null	null	0.0935193	
LRRC8B	LRRC8B	LRRC8B	leucine rich repeat containing 8 family, member B	0.093508616	
SPTY2D1	SPTY2D1	SPTY2D1	SPT2, Suppressor of Ty, domain containing 1 (S. cerevisiae)	0.09345743	
GIMAP8	GIMAP8	GIMAP8	GTPase, IMAP family member 8	0.093393646	
DDOST	DDOST	DDOST	dolichyl-diphosphooligosaccharide-protein glycosyltransferase	0.09339324	
GPR160	GPR160	GPR160	G protein-coupled receptor 160	0.093216196	
TMCO1	TMCO1	TMCO1	transmembrane and coiled-coil domains 1	0.09317773	
RP11-340F14.5	RP11-340F14.5	null	null	0.09302906	
PAM16	PAM16	null	null	0.09296803	
RRAGC	RRAGC	RRAGC	Ras-related GTP binding C	0.09283507	
ALS2	ALS2	ALS2	amyotrophic lateral sclerosis 2 (juvenile)	0.09275908	
CTD-2583A14.8	CTD-2583A14.8	null	null	0.09265613	
PRDX5	PRDX5	PRDX5	peroxiredoxin 5	0.092585325	
ABT1	ABT1	ABT1	activator of basal transcription 1	0.09249234	
PDIA4	PDIA4	PDIA4	protein disulfide isomerase family A, member 4	0.09236987	
TNIP1	TNIP1	TNIP1	TNFAIP3 interacting protein 1	0.092369035	
TMEM138	TMEM138	TMEM138	transmembrane protein 138	0.09200538	
ATP6V1G1	ATP6V1G1	ATP6V1G1	ATPase, H+ transporting, lysosomal 13kDa, V1 subunit G1	0.0919737	
TOR1AIP2	TOR1AIP2	TOR1AIP2	torsin A interacting protein 2	0.09195762	
QSER1	QSER1	QSER1	glutamine and serine rich 1	0.0919337	
TMEM38B	TMEM38B	TMEM38B	transmembrane protein 38B	0.09191666	
GALE	GALE	GALE	UDP-galactose-4-epimerase	0.09175202	
RP11-419L20.2	RP11-419L20.2	null	null	0.0917129	
SNRK	SNRK	SNRK	SNF related kinase	0.091707684	
C17orf96	C17orf96	null	null	0.09162957	
CDC42P6	CDC42P6	null	null	0.091520585	
INPP5F	INPP5F	INPP5F	inositol polyphosphate-5-phosphatase F	0.091473654	
MLKL	MLKL	MLKL	mixed lineage kinase domain-like	0.09145003	
SRCAP	SRCAP	SRCAP	-	0.09140751	
PFDN4	PFDN4	PFDN4	prefoldin subunit 4	0.09137419	
