NAME	DESCRIPTION	GENE_SYMBOL	GENE_TITLE	SCORE	
TUBB	TUBB	TUBB	tubulin, beta	0.2140465	
TP53I13	TP53I13	TP53I13	tumor protein p53 inducible protein 13	0.2137555	
ZFP62	ZFP62	ZFP62	zinc finger protein 62 homolog (mouse)	0.21355222	
UBE2T	UBE2T	UBE2T	ubiquitin-conjugating enzyme E2T (putative)	0.21321063	
ACSL1	ACSL1	ACSL1	acyl-CoA synthetase long-chain family member 1	0.21316288	
HTRA3	HTRA3	HTRA3	HtrA serine peptidase 3	0.21272089	
SLC25A44	SLC25A44	SLC25A44	solute carrier family 25, member 44	0.21269016	
ASAH1	ASAH1	ASAH1	N-acylsphingosine amidohydrolase (acid ceramidase) 1	0.21268924	
VPS37A	VPS37A	VPS37A	vacuolar protein sorting 37 homolog A (S. cerevisiae)	0.21268721	
TUFT1	TUFT1	TUFT1	tuftelin 1	0.21263735	
RP11-360L9.8	RP11-360L9.8	null	null	0.21250974	
QPCTL	QPCTL	QPCTL	glutaminyl-peptide cyclotransferase-like	0.21250342	
FAM21A	FAM21A	FAM21A	family with sequence similarity 21, member A	0.21244037	
RP11-498C9.13	RP11-498C9.13	null	null	0.21231233	
RP11-389C8.2	RP11-389C8.2	null	null	0.21227482	
RP11-77K12.5	RP11-77K12.5	null	null	0.21217439	
NAGPA	NAGPA	NAGPA	N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase	0.21216735	
GMDS-AS1	GMDS-AS1	null	null	0.2120321	
RP11-473I1.9	RP11-473I1.9	null	null	0.2119942	
MAPRE2	MAPRE2	MAPRE2	microtubule-associated protein, RP/EB family, member 2	0.2119836	
VEGFB	VEGFB	VEGFB	vascular endothelial growth factor B	0.21194282	
NNMT	NNMT	NNMT	nicotinamide N-methyltransferase	0.21191837	
WASH5P	WASH5P	null	null	0.2119048	
ARHGEF1	ARHGEF1	ARHGEF1	Rho guanine nucleotide exchange factor (GEF) 1	0.21187894	
TSNAX	TSNAX	TSNAX	translin-associated factor X	0.21184933	
C1RL	C1RL	C1RL	complement component 1, r subcomponent-like	0.21184783	
TRIM9	TRIM9	TRIM9	tripartite motif-containing 9	0.21184619	
ATXN7L3	ATXN7L3	ATXN7L3	ataxin 7-like 3	0.21177407	
DUSP23	DUSP23	DUSP23	dual specificity phosphatase 23	0.21168214	
CST3	CST3	CST3	cystatin C (amyloid angiopathy and cerebral hemorrhage)	0.21163125	
RP5-997D16.2	RP5-997D16.2	null	null	0.21133466	
SSH1	SSH1	SSH1	slingshot homolog 1 (Drosophila)	0.21129766	
RAB2A	RAB2A	null	null	0.21124178	
KLHL25	KLHL25	KLHL25	kelch-like 25 (Drosophila)	0.21106738	
NR1H2	NR1H2	NR1H2	nuclear receptor subfamily 1, group H, member 2	0.21102192	
PNMAL1	PNMAL1	null	null	0.21101198	
AC003665.1	AC003665.1	null	null	0.21095206	
CDC42EP5	CDC42EP5	CDC42EP5	CDC42 effector protein (Rho GTPase binding) 5	0.21082492	
FAM102A	FAM102A	FAM102A	family with sequence similarity 102, member A	0.21075612	
KIAA0319L	KIAA0319L	KIAA0319L	KIAA0319-like	0.21072565	
TREX1	TREX1	TREX1	three prime repair exonuclease 1	0.21063697	
ETHE1	ETHE1	ETHE1	ethylmalonic encephalopathy 1	0.21058364	
A1BG-AS1	A1BG-AS1	null	null	0.2105745	
C17orf59	C17orf59	C17ORF59	chromosome 17 open reading frame 59	0.21056342	
ADPGK	ADPGK	ADPGK	ADP-dependent glucokinase	0.21050641	
CTSA	CTSA	null	null	0.21038471	
ARL4D	ARL4D	ARL4D	ADP-ribosylation factor-like 4D	0.21036835	
RIN3	RIN3	RIN3	Ras and Rab interactor 3	0.21031488	
KCTD15	KCTD15	KCTD15	potassium channel tetramerisation domain containing 15	0.21017215	
MMACHC	MMACHC	MMACHC	methylmalonic aciduria (cobalamin deficiency) cblC type, with homocystinuria	0.20999199	
NME4	NME4	NME4	non-metastatic cells 4, protein expressed in	0.20992586	
A1BG	A1BG	A1BG	alpha-1-B glycoprotein	0.20980367	
SLC48A1	SLC48A1	null	null	0.20977484	
MYBL1	MYBL1	MYBL1	v-myb myeloblastosis viral oncogene homolog (avian)-like 1	0.209605	
GFER	GFER	GFER	growth factor, augmenter of liver regeneration (ERV1 homolog, S. cerevisiae)	0.20953618	
PPAPDC1B	PPAPDC1B	PPAPDC1B	phosphatidic acid phosphatase type 2 domain containing 1B	0.20926736	
YWHAZP3	YWHAZP3	YWHAZP3	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta pseudogene 3	0.20915414	
SDSL	SDSL	SDSL	serine dehydratase-like	0.20908687	
PITPNC1	PITPNC1	PITPNC1	phosphatidylinositol transfer protein, cytoplasmic 1	0.20901859	
CLCN7	CLCN7	CLCN7	chloride channel 7	0.20899618	
MIR4435-1HG	MIR4435-1HG	null	null	0.20893034	
ZNF764	ZNF764	ZNF764	zinc finger protein 764	0.20891383	
AGO1	AGO1	null	null	0.20877284	
DNAJC16	DNAJC16	DNAJC16	DnaJ (Hsp40) homolog, subfamily C, member 16	0.20875242	
AGTPBP1	AGTPBP1	AGTPBP1	ATP/GTP binding protein 1	0.20870559	
FKBP14	FKBP14	FKBP14	FK506 binding protein 14, 22 kDa	0.20838979	
SCAMP3	SCAMP3	SCAMP3	secretory carrier membrane protein 3	0.20818421	
SSBP2	SSBP2	SSBP2	single-stranded DNA binding protein 2	0.20815367	
SH3BP2	SH3BP2	SH3BP2	SH3-domain binding protein 2	0.20810804	
THAP8	THAP8	THAP8	THAP domain containing 8	0.20806603	
NCDN	NCDN	NCDN	neurochondrin	0.20799726	
MPZL1	MPZL1	MPZL1	myelin protein zero-like 1	0.20799424	
CTD-2647L4.4	CTD-2647L4.4	null	null	0.20789674	
BTBD9	BTBD9	BTBD9	BTB (POZ) domain containing 9	0.20788218	
PIGP	PIGP	PIGP	phosphatidylinositol glycan anchor biosynthesis, class P	0.20777713	
NMRAL1	NMRAL1	NMRAL1	NmrA-like family domain containing 1	0.20777275	
KDELR2	KDELR2	KDELR2	KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 2	0.20764334	
UGGT1	UGGT1	null	null	0.20733759	
ACCS	ACCS	null	null	0.20727646	
LIN7B	LIN7B	LIN7B	lin-7 homolog B (C. elegans)	0.2070035	
TET2	TET2	null	null	0.2069709	
LINC00339	LINC00339	null	null	0.20683637	
TMEM135	TMEM135	TMEM135	transmembrane protein 135	0.20654184	
PRDM2	PRDM2	PRDM2	PR domain containing 2, with ZNF domain	0.20651908	
HDDC3	HDDC3	HDDC3	HD domain containing 3	0.20650382	
GPATCH8	GPATCH8	null	null	0.20647205	
MT1F	MT1F	MT1F	metallothionein 1F (functional)	0.20644012	
YIPF2	YIPF2	YIPF2	Yip1 domain family, member 2	0.206424	
USP46-AS1	USP46-AS1	null	null	0.2064183	
RPUSD1	RPUSD1	RPUSD1	RNA pseudouridylate synthase domain containing 1	0.20635183	
CIRBP	CIRBP	CIRBP	cold inducible RNA binding protein	0.2062781	
VAT1	VAT1	VAT1	vesicle amine transport protein 1 homolog (T californica)	0.20582901	
ZNF181	ZNF181	ZNF181	zinc finger protein 181	0.20582566	
PRMT2	PRMT2	PRMT2	protein arginine methyltransferase 2	0.20581469	
SNRNP35	SNRNP35	null	null	0.2055801	
HIST2H2BD	HIST2H2BD	HIST2H2BD	histone cluster 2, H2bd	0.20548683	
SERTAD3	SERTAD3	SERTAD3	SERTA domain containing 3	0.20542875	
PPP1R12B	PPP1R12B	PPP1R12B	protein phosphatase 1, regulatory (inhibitor) subunit 12B	0.20536785	
ZNF285	ZNF285	ZNF285	zinc finger protein 285	0.20526662	
RP11-177C12.1	RP11-177C12.1	null	null	0.20506282	
TMEM64	TMEM64	TMEM64	transmembrane protein 64	0.20504764	
PHYHD1	PHYHD1	PHYHD1	phytanoyl-CoA dioxygenase domain containing 1	0.2049195	
LINC00665	LINC00665	null	null	0.20460224	
NPC2	NPC2	NPC2	Niemann-Pick disease, type C2	0.20451756	
ANKH	ANKH	ANKH	ankylosis, progressive homolog (mouse)	0.20448433	
IL4R	IL4R	IL4R	interleukin 4 receptor	0.20442253	
SOCS7	SOCS7	SOCS7	suppressor of cytokine signaling 7	0.20426191	
TERF1	TERF1	TERF1	telomeric repeat binding factor (NIMA-interacting) 1	0.20425273	
ZNF527	ZNF527	ZNF527	zinc finger protein 527	0.20419729	
MGST3	MGST3	MGST3	microsomal glutathione S-transferase 3	0.20414443	
ALOX5AP	ALOX5AP	ALOX5AP	arachidonate 5-lipoxygenase-activating protein	0.20409599	
FASTKD5	FASTKD5	FASTKD5	FAST kinase domains 5	0.20405985	
GGACT	GGACT	null	null	0.20400274	
EFCAB4B	EFCAB4B	EFCAB4B	EF-hand calcium binding domain 4B	0.20398389	
CTC-338M12.4	CTC-338M12.4	null	null	0.20398228	
MGST2	MGST2	MGST2	microsomal glutathione S-transferase 2	0.20393987	
SIPA1	SIPA1	SIPA1	signal-induced proliferation-associated gene 1	0.20387723	
TTC32	TTC32	TTC32	tetratricopeptide repeat domain 32	0.20383705	
PPP2R5D	PPP2R5D	PPP2R5D	protein phosphatase 2, regulatory subunit B (B56), delta isoform	0.20365939	
EID2	EID2	EID2	EP300 interacting inhibitor of differentiation 2	0.20340794	
PVR	PVR	PVR	poliovirus receptor	0.2033056	
ITPR1	ITPR1	ITPR1	inositol 1,4,5-triphosphate receptor, type 1	0.2032383	
RP11-311C24.1	RP11-311C24.1	null	null	0.20318107	
KIAA0922	KIAA0922	KIAA0922	KIAA0922	0.20315349	
MRPL54	MRPL54	MRPL54	mitochondrial ribosomal protein L54	0.20312528	
INSR	INSR	INSR	insulin receptor	0.20312025	
CCL2	CCL2	CCL2	chemokine (C-C motif) ligand 2	0.20281748	
TLE6	TLE6	TLE6	transducin-like enhancer of split 6 (E(sp1) homolog, Drosophila)	0.2025521	
C1orf174	C1orf174	C1ORF174	chromosome 1 open reading frame 174	0.20246647	
GLTSCR1	GLTSCR1	GLTSCR1	glioma tumor suppressor candidate region gene 1	0.20232284	
ZNF510	ZNF510	ZNF510	zinc finger protein 510	0.20221272	
DENND4A	DENND4A	DENND4A	DENN/MADD domain containing 4A	0.2020933	
IPP	IPP	IPP	intracisternal A particle-promoted polypeptide	0.20206252	
CMTR2	CMTR2	null	null	0.20202465	
FAM203B	FAM203B	null	null	0.201937	
ZNF16	ZNF16	ZNF16	zinc finger protein 16	0.20187128	
SLC10A7	SLC10A7	null	null	0.20175008	
NELFE	NELFE	null	null	0.20165013	
GNAI2	GNAI2	GNAI2	guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 2	0.20148653	
B3GNT2	B3GNT2	B3GNT2	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2	0.20147462	
PI4K2A	PI4K2A	null	null	0.20143722	
HEXDC	HEXDC	HEXDC	hexosaminidase (glycosyl hydrolase family 20, catalytic domain) containing	0.20135702	
OLFM2	OLFM2	OLFM2	olfactomedin 2	0.20119686	
PIKFYVE	PIKFYVE	null	null	0.20115647	
PKNOX1	PKNOX1	PKNOX1	PBX/knotted 1 homeobox 1	0.20112912	
WIPF1	WIPF1	WIPF1	WAS/WASL interacting protein family, member 1	0.20109326	
ZNF766	ZNF766	ZNF766	zinc finger protein 766	0.20106916	
WIPI2	WIPI2	WIPI2	WD repeat domain, phosphoinositide interacting 2	0.20099585	
PLEKHG3	PLEKHG3	PLEKHG3	pleckstrin homology domain containing, family G (with RhoGef domain) member 3	0.20095734	
CLCN2	CLCN2	CLCN2	chloride channel 2	0.20076154	
TMEM214	TMEM214	null	null	0.20062518	
WRAP73	WRAP73	null	null	0.20058282	
CUEDC1	CUEDC1	CUEDC1	CUE domain containing 1	0.2004905	
CALR	CALR	CALR	calreticulin	0.20030308	
HSD3B7	HSD3B7	HSD3B7	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 7	0.20025422	
SOS1	SOS1	SOS1	son of sevenless homolog 1 (Drosophila)	0.2002255	
RAB11FIP1P1	RAB11FIP1P1	null	null	0.2001817	
UBE2N	UBE2N	UBE2N	ubiquitin-conjugating enzyme E2N (UBC13 homolog, yeast)	0.20017359	
CPNE3	CPNE3	CPNE3	copine III	0.19997549	
RAB1A	RAB1A	RAB1A	RAB1A, member RAS oncogene family	0.19968286	
ATP5L	ATP5L	ATP5L	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit G	0.1996735	
PSME1	PSME1	PSME1	proteasome (prosome, macropain) activator subunit 1 (PA28 alpha)	0.19959475	
FAM96B	FAM96B	FAM96B	family with sequence similarity 96, member B	0.19953963	
PIK3IP1	PIK3IP1	null	null	0.19946337	
PTPN4	PTPN4	PTPN4	protein tyrosine phosphatase, non-receptor type 4 (megakaryocyte)	0.19940823	
C9orf69	C9orf69	C9ORF69	chromosome 9 open reading frame 69	0.19920827	
FAM120A	FAM120A	FAM120A	family with sequence similarity 120A	0.19909695	
RBM15	RBM15	RBM15	RNA binding motif protein 15	0.19894734	
MICU1	MICU1	null	null	0.19879515	
RP11-649A18.7	RP11-649A18.7	null	null	0.19841702	
CWF19L1	CWF19L1	CWF19L1	CWF19-like 1, cell cycle control (S. pombe)	0.1983908	
PBX2	PBX2	PBX2	pre-B-cell leukemia transcription factor 2	0.19835372	
RP11-255N24.4	RP11-255N24.4	null	null	0.19829136	
RNASEK	RNASEK	null	null	0.19802979	
DNAJC7	DNAJC7	DNAJC7	DnaJ (Hsp40) homolog, subfamily C, member 7	0.19800171	
ZSCAN20	ZSCAN20	null	null	0.19796301	
RP11-178G16.4	RP11-178G16.4	null	null	0.19790167	
RALB	RALB	RALB	v-ral simian leukemia viral oncogene homolog B (ras related; GTP binding protein)	0.19780606	
MAF1	MAF1	MAF1	MAF1 homolog (S. cerevisiae)	0.19779193	
PSMA3	PSMA3	PSMA3	proteasome (prosome, macropain) subunit, alpha type, 3	0.19769661	
ELL	ELL	ELL	elongation factor RNA polymerase II	0.19764926	
RPA3	RPA3	RPA3	replication protein A3, 14kDa	0.1974241	
GDPD5	GDPD5	GDPD5	glycerophosphodiester phosphodiesterase domain containing 5	0.19740728	
SNAP47	SNAP47	null	null	0.19735631	
CD163	CD163	CD163	CD163 molecule	0.197349	
AC016747.3	AC016747.3	null	null	0.19731863	
CADPS2	CADPS2	CADPS2	Ca2+-dependent activator protein for secretion 2	0.19716896	
AHNAK	AHNAK	AHNAK	AHNAK nucleoprotein (desmoyokin)	0.19713122	
TMEM65	TMEM65	TMEM65	transmembrane protein 65	0.19711816	
AQP3	AQP3	AQP3	aquaporin 3 (Gill blood group)	0.19691081	
DSG2	DSG2	DSG2	desmoglein 2	0.19680431	
PSPC1P1	PSPC1P1	null	null	0.19658384	
TLR2	TLR2	TLR2	toll-like receptor 2	0.1963927	
USB1	USB1	null	null	0.19622877	
RRM2B	RRM2B	RRM2B	ribonucleotide reductase M2 B (TP53 inducible)	0.19617495	
RP11-1280N14.3	RP11-1280N14.3	null	null	0.19615576	
DNAJB1	DNAJB1	DNAJB1	DnaJ (Hsp40) homolog, subfamily B, member 1	0.19605626	
FAM91A1	FAM91A1	FAM91A1	family with sequence similarity 91, member A1	0.19605136	
KIAA0196	KIAA0196	KIAA0196	KIAA0196	0.19593117	
FAM107B	FAM107B	FAM107B	family with sequence similarity 107, member B	0.19569339	
SURF2	SURF2	SURF2	surfeit 2	0.19568664	
MSL2	MSL2	null	null	0.19551773	
MRPS36P1	MRPS36P1	MRPS36P1	mitochondrial ribosomal protein S36 pseudogene 1	0.1954429	
TMEM185B	TMEM185B	null	null	0.1954404	
SMARCA2	SMARCA2	SMARCA2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2	0.1952067	
MRPS28	MRPS28	MRPS28	mitochondrial ribosomal protein S28	0.19495179	
RP11-95D17.1	RP11-95D17.1	null	null	0.19486824	
GPR3	GPR3	GPR3	G protein-coupled receptor 3	0.19477606	
DDX60	DDX60	null	null	0.19471985	
ARHGEF17	ARHGEF17	ARHGEF17	Rho guanine nucleotide exchange factor (GEF) 17	0.19471873	
COX6A1	COX6A1	COX6A1	cytochrome c oxidase subunit VIa polypeptide 1	0.19468877	
BMF	BMF	BMF	Bcl2 modifying factor	0.19468144	
CTD-2192J16.22	CTD-2192J16.22	null	null	0.19467616	
TBL3	TBL3	TBL3	transducin (beta)-like 3	0.1946311	
HAGH	HAGH	HAGH	hydroxyacylglutathione hydrolase	0.194524	
RAB3D	RAB3D	RAB3D	RAB3D, member RAS oncogene family	0.19451576	
PPP1R12A	PPP1R12A	PPP1R12A	protein phosphatase 1, regulatory (inhibitor) subunit 12A	0.19449821	
SPRYD4	SPRYD4	SPRYD4	SPRY domain containing 4	0.19448787	
UBA7	UBA7	null	null	0.19445291	
PEX19	PEX19	PEX19	peroxisomal biogenesis factor 19	0.19434659	
ZNF267	ZNF267	ZNF267	zinc finger protein 267	0.1942914	
ZNF572	ZNF572	ZNF572	zinc finger protein 572	0.1942493	
UVSSA	UVSSA	null	null	0.19410151	
PNRC2	PNRC2	PNRC2	proline-rich nuclear receptor coactivator 2	0.19408779	
PIGV	PIGV	PIGV	phosphatidylinositol glycan anchor biosynthesis, class V	0.19408333	
ERVK13-1	ERVK13-1	null	null	0.19404785	
CEP85	CEP85	null	null	0.1936782	
TK1	TK1	TK1	thymidine kinase 1, soluble	0.1936622	
NDUFAF3	NDUFAF3	null	null	0.19366024	
ZNF585B	ZNF585B	ZNF585B	zinc finger protein 585B	0.19352415	
KIAA0825	KIAA0825	KIAA0825	-	0.19342376	
SPRY3	SPRY3	SPRY3	sprouty homolog 3 (Drosophila)	0.19339603	
EFR3B	EFR3B	null	null	0.19338295	
MFSD10	MFSD10	null	null	0.19329992	
EPT1	EPT1	null	null	0.1931743	
PREX1	PREX1	PREX1	-	0.19303328	
NUP62	NUP62	NUP62	nucleoporin 62kDa	0.1929408	
GEMIN8	GEMIN8	null	null	0.1929055	
ANAPC10	ANAPC10	ANAPC10	anaphase promoting complex subunit 10	0.19272655	
BCAT1	BCAT1	BCAT1	branched chain aminotransferase 1, cytosolic	0.1926709	
ALG9	ALG9	ALG9	asparagine-linked glycosylation 9 homolog (S. cerevisiae, alpha- 1,2-mannosyltransferase)	0.1926583	
PPP1R2	PPP1R2	PPP1R2	protein phosphatase 1, regulatory (inhibitor) subunit 2	0.19252425	
TRPM4	TRPM4	TRPM4	transient receptor potential cation channel, subfamily M, member 4	0.19250332	
CCDC125	CCDC125	CCDC125	coiled-coil domain containing 125	0.19229785	
IL16	IL16	IL16	interleukin 16 (lymphocyte chemoattractant factor)	0.19226028	
SLC35B2	SLC35B2	SLC35B2	solute carrier family 35, member B2	0.19224565	
UBAC1	UBAC1	null	null	0.19192463	
YIPF3	YIPF3	YIPF3	Yip1 domain family, member 3	0.19190393	
GLRX	GLRX	GLRX	glutaredoxin (thioltransferase)	0.19188724	
IFI6	IFI6	IFI6	interferon, alpha-inducible protein 6	0.19162151	
C1QTNF3	C1QTNF3	C1QTNF3	C1q and tumor necrosis factor related protein 3	0.19148722	
BTN2A1	BTN2A1	BTN2A1	butyrophilin, subfamily 2, member A1	0.19134003	
NUP210	NUP210	NUP210	nucleoporin 210kDa	0.19133197	
USP38	USP38	USP38	ubiquitin specific peptidase 38	0.19119275	
PIGC	PIGC	PIGC	phosphatidylinositol glycan anchor biosynthesis, class C	0.19118205	
PLEKHO2	PLEKHO2	null	null	0.19109516	
RP11-1017G21.5	RP11-1017G21.5	null	null	0.19088091	
RP11-876N24.4	RP11-876N24.4	null	null	0.19076319	
PSMF1	PSMF1	PSMF1	proteasome (prosome, macropain) inhibitor subunit 1 (PI31)	0.19072196	
MRPS18A	MRPS18A	MRPS18A	mitochondrial ribosomal protein S18A	0.1905554	
PCDHB6	PCDHB6	PCDHB6	protocadherin beta 6	0.19046468	
PDGFB	PDGFB	PDGFB	platelet-derived growth factor beta polypeptide (simian sarcoma viral (v-sis) oncogene homolog)	0.19041154	
PET100	PET100	null	null	0.19037148	
RP11-12M9.3	RP11-12M9.3	null	null	0.19034146	
CTB-36H16.2	CTB-36H16.2	null	null	0.19033277	
ECHDC3	ECHDC3	ECHDC3	enoyl Coenzyme A hydratase domain containing 3	0.19017325	
FAM127A	FAM127A	null	null	0.19016542	
ALDH2	ALDH2	ALDH2	aldehyde dehydrogenase 2 family (mitochondrial)	0.19014362	
GLG1	GLG1	GLG1	golgi apparatus protein 1	0.19012639	
RP6-206I17.4	RP6-206I17.4	null	null	0.18989775	
DRAM2	DRAM2	null	null	0.18969078	
C5orf54	C5orf54	null	null	0.18966544	
RP11-137H2.6	RP11-137H2.6	null	null	0.18958755	
TBC1D8	TBC1D8	TBC1D8	TBC1 domain family, member 8 (with GRAM domain)	0.18957652	
DAPK2	DAPK2	DAPK2	death-associated protein kinase 2	0.18939508	
PLAGL1	PLAGL1	PLAGL1	pleiomorphic adenoma gene-like 1	0.1892109	
FARSA	FARSA	null	null	0.1889968	
EMP2	EMP2	EMP2	epithelial membrane protein 2	0.18892333	
METTL20	METTL20	null	null	0.1888066	
INSIG2	INSIG2	INSIG2	insulin induced gene 2	0.18880145	
FLT1	FLT1	FLT1	fms-related tyrosine kinase 1 (vascular endothelial growth factor/vascular permeability factor receptor)	0.18879086	
LACTB	LACTB	LACTB	lactamase, beta	0.18871145	
TMEM160	TMEM160	TMEM160	transmembrane protein 160	0.18869388	
LYPLA1	LYPLA1	LYPLA1	lysophospholipase I	0.1886832	
PKN3	PKN3	PKN3	protein kinase N3	0.1884161	
TP73-AS1	TP73-AS1	null	null	0.1882908	
RPA3-AS1	RPA3-AS1	null	null	0.18828586	
OFD1	OFD1	OFD1	oral-facial-digital syndrome 1	0.18827273	
GTF2B	GTF2B	GTF2B	general transcription factor IIB	0.18814875	
PCDHGA2	PCDHGA2	PCDHGA2	protocadherin gamma subfamily A, 2	0.18814512	
CRIPT	CRIPT	CRIPT	cysteine-rich PDZ-binding protein	0.18803795	
C21orf59	C21orf59	C21ORF59	chromosome 21 open reading frame 59	0.18798429	
ZNF815P	ZNF815P	null	null	0.18775918	
POMK	POMK	null	null	0.18752167	
TBC1D9	TBC1D9	TBC1D9	TBC1 domain family, member 9 (with GRAM domain)	0.18745793	
JAK1	JAK1	JAK1	Janus kinase 1 (a protein tyrosine kinase)	0.18743004	
DIEXF	DIEXF	null	null	0.18741742	
MEF2BNB	MEF2BNB	null	null	0.18740174	
SWT1	SWT1	null	null	0.18716925	
SLC35D2	SLC35D2	SLC35D2	solute carrier family 35, member D2	0.1870946	
HOPX	HOPX	null	null	0.18701328	
RB1CC1	RB1CC1	RB1CC1	RB1-inducible coiled-coil 1	0.18696645	
CLCN6	CLCN6	CLCN6	chloride channel 6	0.18685596	
MRPS2	MRPS2	MRPS2	mitochondrial ribosomal protein S2	0.18683645	
AKAP2	AKAP2	AKAP2	A kinase (PRKA) anchor protein 2	0.18673766	
PCDHB7	PCDHB7	PCDHB7	protocadherin beta 7	0.18671355	
AC005618.1	AC005618.1	null	null	0.18651333	
MCM3AP	MCM3AP	MCM3AP	MCM3 minichromosome maintenance deficient 3 (S. cerevisiae) associated protein	0.18647097	
TRPV2	TRPV2	TRPV2	transient receptor potential cation channel, subfamily V, member 2	0.1864359	
SORD	SORD	SORD	sorbitol dehydrogenase	0.18639661	
FAM89A	FAM89A	FAM89A	family with sequence similarity 89, member A	0.18634953	
RP11-443B20.1	RP11-443B20.1	null	null	0.1863459	
DNAJC5	DNAJC5	DNAJC5	DnaJ (Hsp40) homolog, subfamily C, member 5	0.18629307	
TBX6	TBX6	TBX6	T-box 6	0.18626283	
COASY	COASY	COASY	Coenzyme A synthase	0.18613636	
RNASEK-C17orf49	RNASEK-C17orf49	null	null	0.18602405	
FUK	FUK	FUK	fucokinase	0.18601379	
PCBD1	PCBD1	PCBD1	pterin-4 alpha-carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha (TCF1)	0.18587497	
OAS2	OAS2	OAS2	2'-5'-oligoadenylate synthetase 2, 69/71kDa	0.18577702	
RAB3IL1	RAB3IL1	RAB3IL1	RAB3A interacting protein (rabin3)-like 1	0.18575811	
FAM115B	FAM115B	null	null	0.185757	
SPSB2	SPSB2	SPSB2	splA/ryanodine receptor domain and SOCS box containing 2	0.18573341	
KIAA0232	KIAA0232	KIAA0232	-	0.18570791	
NHP2P1	NHP2P1	null	null	0.18558669	
VWA1	VWA1	VWA1	von Willebrand factor A domain containing 1	0.18548033	
SNAP23	SNAP23	SNAP23	synaptosomal-associated protein, 23kDa	0.1854516	
FAM127B	FAM127B	null	null	0.18540742	
PLXND1	PLXND1	PLXND1	plexin D1	0.18529281	
PSENEN	PSENEN	PSENEN	presenilin enhancer 2 homolog (C. elegans)	0.18527707	
POLR2K	POLR2K	POLR2K	polymerase (RNA) II (DNA directed) polypeptide K, 7.0kDa	0.18524288	
MCPH1	MCPH1	MCPH1	microcephaly, primary autosomal recessive 1	0.18519117	
HSF1	HSF1	HSF1	heat shock transcription factor 1	0.1850372	
MASTL	MASTL	MASTL	microtubule associated serine/threonine kinase-like	0.18487616	
JOSD2	JOSD2	JOSD2	Josephin domain containing 2	0.1847387	
KCTD21	KCTD21	KCTD21	potassium channel tetramerisation domain containing 21	0.18454692	
RDH13	RDH13	RDH13	retinol dehydrogenase 13 (all-trans/9-cis)	0.18433103	
NTHL1	NTHL1	NTHL1	nth endonuclease III-like 1 (E. coli)	0.18424898	
LPP	LPP	LPP	LIM domain containing preferred translocation partner in lipoma	0.18398437	
ZFAND3	ZFAND3	ZFAND3	zinc finger, AN1-type domain 3	0.18376054	
AKIP1	AKIP1	null	null	0.18367045	
PRDX5	PRDX5	PRDX5	peroxiredoxin 5	0.18360974	
EMC7	EMC7	null	null	0.18359864	
RP11-1319K7.1	RP11-1319K7.1	null	null	0.18357137	
DGKA	DGKA	DGKA	diacylglycerol kinase, alpha 80kDa	0.18356474	
ASPH	ASPH	ASPH	aspartate beta-hydroxylase	0.18340743	
GPI	GPI	GPI	glucose phosphate isomerase	0.18321739	
RNPEP	RNPEP	RNPEP	arginyl aminopeptidase (aminopeptidase B)	0.18311867	
INPP5B	INPP5B	INPP5B	inositol polyphosphate-5-phosphatase, 75kDa	0.18295065	
PREB	PREB	PREB	prolactin regulatory element binding	0.18290713	
RER1	RER1	RER1	RER1 retention in endoplasmic reticulum 1 homolog (S. cerevisiae)	0.18282019	
TTLL11	TTLL11	TTLL11	tubulin tyrosine ligase-like family, member 11	0.18279748	
TNFRSF10B	TNFRSF10B	TNFRSF10B	tumor necrosis factor receptor superfamily, member 10b	0.18273467	
EFCAB13	EFCAB13	null	null	0.18258731	
DHX8	DHX8	DHX8	DEAH (Asp-Glu-Ala-His) box polypeptide 8	0.18257551	
CMIP	CMIP	CMIP	-	0.18248627	
OAZ1	OAZ1	OAZ1	ornithine decarboxylase antizyme 1	0.18230636	
SERINC5	SERINC5	SERINC5	serine incorporator 5	0.18222782	
RP11-122G18.5	RP11-122G18.5	null	null	0.18218203	
SEC24C	SEC24C	SEC24C	SEC24 related gene family, member C (S. cerevisiae)	0.18212125	
ZNF786	ZNF786	ZNF786	zinc finger protein 786	0.18202983	
WDR5B	WDR5B	WDR5B	WD repeat domain 5B	0.1819685	
SVIL	SVIL	SVIL	supervillin	0.18185514	
SCAF11	SCAF11	null	null	0.18183441	
SDHB	SDHB	SDHB	succinate dehydrogenase complex, subunit B, iron sulfur (Ip)	0.18177493	
